ID,loan_amnt,loan_term,interest_rate,loan_grade,loan_subgrade,job_experience,home_ownership,annual_income,income_verification_status,loan_purpose,state_code,debt_to_income,delinq_2yrs,public_records,revolving_balance,total_acc,interest_receive,application_type,last_week_pay,total_current_balance,total_revolving_limit,default
9109686,28000,3 years,12.99,B,B4,10+ years,MORTGAGE,141700.0,Source Verified,debt_consolidation,CO,7.96,0.0,0.0,21120,26.0,2472.01,INDIVIDUAL,39.0,358098.0,26300.0,1
13357316,12000,3 years,13.98,C,C1,<5 Years,RENT,62500.0,Source Verified,other,MD,8.37,0.0,0.0,7145,9.0,2350.03,INDIVIDUAL,100.0,22677.0,25300.0,0
32828211,35000,5 years,16.29,D,D2,<5 Years,RENT,77500.0,Verified,debt_consolidation,TX,19.57,0.0,0.0,28658,19.0,6470.7,INDIVIDUAL,65.0,66900.0,79900.0,0
62846219,20000,3 years,15.61,D,D1,<5 Years,RENT,95000.0,Source Verified,debt_consolidation,IL,28.85,0.0,0.0,26275,35.0,971.4,INDIVIDUAL,17.0,71802.0,39900.0,0
46826438,16625,5 years,17.57,D,D4,10+ years,RENT,38000.0,Source Verified,debt_consolidation,IL,25.71,0.0,0.0,14190,22.0,2079.13,INDIVIDUAL,39.0,32422.0,20100.0,0
11982925,5600,3 years,12.85,B,B4,10+ years,MORTGAGE,62000.0,Verified,credit_card,VA,23.6,0.0,2.0,23674,35.0,1004.07,INDIVIDUAL,100.0,354886.0,33500.0,0
22441167,10050,5 years,14.49,C,C4,<5 Years,RENT,50000.0,Source Verified,debt_consolidation,TX,25.16,0.0,0.0,20641,73.0,1957.47,INDIVIDUAL,78.0,75394.0,40500.0,0
41414492,18000,5 years,18.54,E,E1,<5 Years,RENT,38000.0,Source Verified,credit_card,NC,11.81,0.0,0.0,10813,22.0,3092.32,INDIVIDUAL,52.0,60237.0,16100.0,0
1250277,12000,5 years,7.9,A,A4,6-10 years,MORTGAGE,102000.0,Not Verified,other,OH,8.09,0.0,0.0,2875,22.0,1350.71,INDIVIDUAL,122.0,,,1
41321750,7500,3 years,9.49,B,B2,10+ years,MORTGAGE,51275.0,Source Verified,debt_consolidation,OH,6.69,0.0,1.0,21766,21.0,610.84,INDIVIDUAL,52.0,80605.0,24800.0,0
70249504,15700,5 years,17.57,D,D4,<5 Years,RENT,104000.0,Source Verified,debt_consolidation,AZ,19.52,0.0,1.0,3279,26.0,214.55,INDIVIDUAL,4.0,46588.0,18200.0,0
3868721,10000,3 years,8.9,A,A5,<5 Years,MORTGAGE,80000.0,Not Verified,home_improvement,FL,10.18,0.0,1.0,5939,30.0,1046.85,INDIVIDUAL,78.0,100466.0,11600.0,1
50479435,10000,5 years,19.99,E,E4,<5 Years,MORTGAGE,45000.0,Not Verified,debt_consolidation,CO,25.47,2.0,0.0,7167,23.0,1119.61,INDIVIDUAL,35.0,206674.0,10300.0,0
1261907,17500,3 years,8.9,A,A5,6-10 years,OWN,84000.0,Verified,debt_consolidation,AR,7.01,0.0,0.0,14488,27.0,2501.56,INDIVIDUAL,161.0,,,1
69747869,5000,3 years,9.17,B,B2,,MORTGAGE,42000.0,Verified,debt_consolidation,FL,21.54,0.0,0.0,5632,42.0,53.49,INDIVIDUAL,9.0,115705.0,8800.0,0
58851062,23100,3 years,15.61,D,D1,<5 Years,RENT,68000.0,Source Verified,debt_consolidation,MS,25.47,0.0,0.0,13686,52.0,1628.9,INDIVIDUAL,26.0,255638.0,15300.0,0
7691174,20000,5 years,15.88,C,C4,10+ years,MORTGAGE,59000.0,Source Verified,debt_consolidation,MI,7.85,0.0,1.0,8709,16.0,6420.1,INDIVIDUAL,131.0,113389.0,11800.0,0
65540350,6350,3 years,17.86,D,D5,,RENT,18696.0,Verified,debt_consolidation,GA,7.77,0.0,2.0,3450,7.0,271.19,INDIVIDUAL,13.0,3450.0,6900.0,0
70069013,9600,3 years,10.99,B,B4,10+ years,MORTGAGE,120000.0,Source Verified,debt_consolidation,CA,16.11,0.0,1.0,5949,45.0,162.05,INDIVIDUAL,9.0,344131.0,56400.0,0
1247206,7125,3 years,9.91,B,B1,,MORTGAGE,36648.0,Verified,other,GA,24.98,0.0,0.0,9502,21.0,1139.03,INDIVIDUAL,161.0,,,1
23543874,20000,5 years,20.2,E,E3,<5 Years,RENT,77000.0,Source Verified,debt_consolidation,OH,15.01,2.0,0.0,22747,32.0,5235.92,INDIVIDUAL,74.0,28342.0,27900.0,0
8178606,15550,3 years,7.9,A,A4,<5 Years,OWN,65000.0,Not Verified,debt_consolidation,CA,7.24,0.0,0.0,6502,22.0,983.58,INDIVIDUAL,48.0,287241.0,11200.0,1
71188702,28000,3 years,6.89,A,A3,<5 Years,MORTGAGE,300000.0,Source Verified,debt_consolidation,PA,13.95,0.0,0.0,42109,17.0,139.33,INDIVIDUAL,4.0,597825.0,54700.0,0
60264381,20000,3 years,6.24,A,A2,10+ years,OWN,84000.0,Not Verified,credit_card,WI,23.76,0.0,0.0,38477,11.0,479.65,INDIVIDUAL,22.0,46198.0,75800.0,0
47834581,21000,5 years,16.99,D,D3,10+ years,MORTGAGE,80000.0,Source Verified,debt_consolidation,CA,2.82,1.0,1.0,3263,26.0,267.49,INDIVIDUAL,4.0,480574.0,12700.0,1
47297307,10000,3 years,12.29,C,C1,<5 Years,MORTGAGE,48000.0,Source Verified,credit_card,MD,27.3,2.0,0.0,10455,54.0,827.64,INDIVIDUAL,39.0,134386.0,24600.0,0
18714862,10200,3 years,23.43,F,F1,10+ years,RENT,34000.0,Source Verified,debt_consolidation,NY,18.36,0.0,0.0,10772,8.0,956.36,INDIVIDUAL,22.0,10772.0,12400.0,0
56075985,8000,3 years,8.18,B,B1,<5 Years,RENT,55000.0,Source Verified,credit_card,NY,11.43,0.0,0.0,7352,15.0,303.25,INDIVIDUAL,26.0,12455.0,14900.0,0
61027517,14000,3 years,10.99,B,B4,10+ years,OWN,63600.0,Not Verified,other,CA,3.2,0.0,0.0,4595,35.0,602.03,INDIVIDUAL,22.0,4595.0,40000.0,0
6331533,21000,3 years,7.9,A,A4,6-10 years,MORTGAGE,138500.0,Verified,debt_consolidation,CA,16.97,0.0,0.0,34783,20.0,1877.11,INDIVIDUAL,74.0,357503.0,41600.0,1
3768123,5000,3 years,14.33,C,C1,6-10 years,RENT,55000.0,Verified,debt_consolidation,NJ,9.71,0.0,1.0,3204,29.0,1180.78,INDIVIDUAL,156.0,6738.0,7300.0,1
55358486,12000,5 years,15.61,D,D1,6-10 years,OWN,30000.0,Source Verified,debt_consolidation,GA,19.04,0.0,0.0,12903,17.0,1045.09,INDIVIDUAL,31.0,19570.0,13300.0,0
53959946,28000,3 years,6.24,A,A2,<5 Years,OWN,213902.0,Source Verified,credit_card,NJ,18.71,0.0,0.0,29885,32.0,931.36,INDIVIDUAL,31.0,465376.0,81100.0,0
878387,14400,3 years,12.99,C,C1,10+ years,MORTGAGE,57000.0,Not Verified,debt_consolidation,IL,10.46,0.0,0.0,35245,16.0,3060.8,INDIVIDUAL,157.0,,,1
16611810,10000,3 years,12.99,B,B5,6-10 years,MORTGAGE,102000.0,Not Verified,debt_consolidation,KY,17.19,3.0,0.0,29068,38.0,1662.72,INDIVIDUAL,87.0,186950.0,52400.0,0
55438344,14400,5 years,19.19,E,E3,<5 Years,RENT,42000.0,Verified,debt_consolidation,CA,3.89,0.0,0.0,4822,5.0,1315.5,INDIVIDUAL,26.0,4822.0,10400.0,0
11040126,8500,3 years,11.99,B,B3,6-10 years,MORTGAGE,50000.0,Verified,debt_consolidation,CA,29.86,0.0,0.0,15325,21.0,1451.94,INDIVIDUAL,109.0,213606.0,28700.0,0
38911516,21000,5 years,11.44,B,B4,<5 Years,RENT,120000.0,Source Verified,credit_card,MA,20.06,0.0,0.0,53605,41.0,1517.23,INDIVIDUAL,35.0,81723.0,108300.0,0
30024295,5000,3 years,6.03,A,A1,10+ years,MORTGAGE,105000.0,Source Verified,credit_card,MD,1.75,0.0,0.0,5406,13.0,120.42,INDIVIDUAL,26.0,371043.0,51000.0,1
55407632,35000,5 years,16.99,D,D3,10+ years,MORTGAGE,115000.0,Verified,debt_consolidation,PA,23.68,0.0,0.0,28212,29.0,2859.24,INDIVIDUAL,31.0,255310.0,38700.0,0
23593552,21000,3 years,7.12,A,A3,10+ years,MORTGAGE,154000.0,Source Verified,credit_card,NJ,11.52,0.0,0.0,30996,21.0,1681.74,INDIVIDUAL,74.0,158836.0,89000.0,0
47690848,19675,5 years,17.86,D,D5,10+ years,RENT,41000.0,Not Verified,credit_card,OH,31.06,0.0,0.0,20963,26.0,2502.05,INDIVIDUAL,39.0,126295.0,26200.0,0
54574839,16000,3 years,11.53,B,B5,6-10 years,OWN,74000.0,Not Verified,debt_consolidation,TX,19.83,0.0,0.0,8516,43.0,978.93,INDIVIDUAL,31.0,226237.0,13300.0,0
10318468,8125,3 years,24.08,F,F2,10+ years,MORTGAGE,120000.0,Verified,other,CA,17.82,2.0,0.0,6630,35.0,3037.22,INDIVIDUAL,113.0,276489.0,7200.0,0
4857735,12375,3 years,7.9,A,A4,<5 Years,MORTGAGE,50000.0,Not Verified,debt_consolidation,AR,20.3,0.0,0.0,78,19.0,722.51,INDIVIDUAL,44.0,142413.0,2500.0,1
73475244,28000,5 years,8.49,B,B1,10+ years,MORTGAGE,82000.0,Not Verified,debt_consolidation,MO,18.1,2.0,0.0,17409,39.0,0.0,INDIVIDUAL,,248561.0,74400.0,0
31497115,8000,3 years,13.98,C,C3,<5 Years,MORTGAGE,60000.0,Source Verified,home_improvement,MO,28.38,0.0,0.0,2124,11.0,1166.11,INDIVIDUAL,65.0,65704.0,2200.0,0
68369417,12000,5 years,12.05,C,C1,<5 Years,MORTGAGE,100000.0,Not Verified,debt_consolidation,AZ,12.47,1.0,0.0,12526,31.0,231.5,INDIVIDUAL,9.0,339666.0,44000.0,0
1746130,10000,3 years,12.12,B,B3,<5 Years,MORTGAGE,50000.0,Not Verified,debt_consolidation,GA,11.28,0.0,0.0,7404,16.0,1685.5,INDIVIDUAL,100.0,137825.0,15000.0,1
59692134,18000,3 years,11.53,B,B5,6-10 years,MORTGAGE,69850.0,Source Verified,debt_consolidation,OH,17.22,0.0,0.0,18881,43.0,812.39,INDIVIDUAL,22.0,185141.0,23700.0,0
16160093,7000,3 years,8.9,A,A5,6-10 years,MORTGAGE,100000.0,Source Verified,credit_card,VT,15.47,1.0,0.0,13159,37.0,787.23,INDIVIDUAL,91.0,213845.0,29800.0,0
945548,4200,3 years,13.49,C,C2,<5 Years,MORTGAGE,52000.0,Source Verified,debt_consolidation,AZ,11.54,1.0,0.0,9102,33.0,421.35,INDIVIDUAL,44.0,,,1
22383089,10000,3 years,11.67,B,B4,6-10 years,MORTGAGE,30000.0,Not Verified,debt_consolidation,NV,14.12,1.0,0.0,12922,22.0,1384.66,INDIVIDUAL,78.0,137246.0,22700.0,0
23082354,11200,5 years,13.35,C,C2,<5 Years,OWN,34000.0,Source Verified,debt_consolidation,FL,21.21,0.0,0.0,6554,10.0,2003.76,INDIVIDUAL,78.0,29893.0,25400.0,0
55026175,30000,5 years,12.69,C,C2,<5 Years,MORTGAGE,95000.0,Verified,credit_card,UT,20.87,0.0,0.0,7149,26.0,2118.09,INDIVIDUAL,31.0,250858.0,13500.0,0
29122667,31900,5 years,10.99,B,B3,<5 Years,MORTGAGE,102000.0,Verified,debt_consolidation,GA,26.21,0.0,0.0,22304,21.0,4213.99,INDIVIDUAL,70.0,339349.0,62900.0,0
30084603,9500,3 years,16.99,D,D3,10+ years,RENT,45000.0,Verified,debt_consolidation,OH,28.16,0.0,0.0,12046,27.0,1594.51,INDIVIDUAL,65.0,53397.0,27800.0,0
49891755,12000,3 years,6.68,A,A3,6-10 years,MORTGAGE,51956.0,Not Verified,debt_consolidation,NC,23.34,0.0,0.0,62279,18.0,482.35,INDIVIDUAL,35.0,133111.0,73900.0,0
46576105,5300,3 years,13.99,C,C4,,MORTGAGE,45000.0,Verified,debt_consolidation,FL,9.33,0.0,1.0,1130,25.0,279.55,INDIVIDUAL,22.0,74642.0,10100.0,1
14868174,26400,5 years,15.61,C,C5,<5 Years,MORTGAGE,175000.0,Source Verified,debt_consolidation,NJ,8.83,0.0,2.0,35025,36.0,6593.1,INDIVIDUAL,96.0,418402.0,82600.0,0
63859921,12000,3 years,11.53,B,B5,<5 Years,MORTGAGE,65000.0,Verified,credit_card,CO,8.16,0.0,1.0,10459,33.0,347.96,INDIVIDUAL,13.0,33677.0,16900.0,1
13246835,8000,3 years,13.98,C,C1,10+ years,MORTGAGE,185000.0,Verified,debt_consolidation,IL,12.88,0.0,1.0,38499,22.0,1566.68,INDIVIDUAL,104.0,436337.0,59700.0,0
38750361,2000,3 years,10.49,B,B3,,RENT,14208.0,Source Verified,other,FL,16.05,0.0,1.0,4178,17.0,192.65,INDIVIDUAL,57.0,4178.0,18600.0,0
70570454,15850,5 years,10.64,B,B4,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,KY,18.82,0.0,0.0,13463,56.0,145.22,INDIVIDUAL,4.0,104694.0,93700.0,0
3931751,25000,5 years,19.72,D,D5,10+ years,RENT,60000.0,Source Verified,debt_consolidation,MA,30.18,0.0,0.0,25855,48.0,7355.08,INDIVIDUAL,87.0,68577.0,51200.0,1
49594099,23875,5 years,18.25,E,E1,10+ years,RENT,57000.0,Source Verified,credit_card,FL,32.4,0.0,0.0,24063,23.0,3103.87,INDIVIDUAL,39.0,68784.0,29300.0,0
70670565,10000,3 years,8.38,B,B1,6-10 years,MORTGAGE,79000.0,Not Verified,debt_consolidation,MD,12.94,0.0,0.0,13679,13.0,65.17,INDIVIDUAL,9.0,19758.0,20700.0,0
38358561,12000,5 years,11.44,B,B4,10+ years,RENT,84000.0,Source Verified,debt_consolidation,IN,11.17,0.0,0.0,10817,25.0,1353.25,INDIVIDUAL,56.0,53040.0,20600.0,0
26637632,1000,3 years,16.29,D,D2,10+ years,MORTGAGE,113000.0,Not Verified,other,MI,20.77,0.0,0.0,47706,52.0,172.2,INDIVIDUAL,65.0,199458.0,73000.0,1
10667946,1600,3 years,6.62,A,A2,6-10 years,MORTGAGE,59800.0,Not Verified,home_improvement,TX,16.24,0.0,0.0,2198,41.0,35.31,INDIVIDUAL,22.0,182863.0,77000.0,1
34973139,10000,3 years,9.49,B,B2,10+ years,MORTGAGE,46300.0,Not Verified,debt_consolidation,IL,15.05,0.0,0.0,24004,20.0,864.35,INDIVIDUAL,56.0,162400.0,33500.0,0
8577405,10000,5 years,25.28,F,F5,10+ years,RENT,37340.0,Verified,other,NY,29.34,0.0,1.0,10014,22.0,3995.24,INDIVIDUAL,91.0,34093.0,19000.0,0
53303507,20000,3 years,17.86,D,D5,10+ years,MORTGAGE,103000.0,Verified,other,NY,25.87,1.0,0.0,6113,30.0,854.14,INDIVIDUAL,13.0,239952.0,19200.0,0
1040133,8175,3 years,5.99,A,A2,10+ years,RENT,140000.0,Verified,credit_card,CA,22.55,0.0,0.0,97885,18.0,758.36,INDIVIDUAL,139.0,,,1
25616305,12000,3 years,14.49,C,C4,10+ years,MORTGAGE,65000.0,Source Verified,debt_consolidation,VA,16.56,1.0,0.0,12372,22.0,1484.19,INDIVIDUAL,48.0,345565.0,19600.0,1
70894831,25000,3 years,13.18,C,C3,<5 Years,MORTGAGE,115000.0,Source Verified,debt_consolidation,UT,21.48,0.0,0.0,36988,26.0,183.05,INDIVIDUAL,4.0,322322.0,37500.0,0
36895248,25000,5 years,10.49,B,B3,<5 Years,MORTGAGE,130000.0,Source Verified,credit_card,CT,17.77,0.0,0.0,29083,31.0,2767.85,INDIVIDUAL,61.0,253846.0,53300.0,0
60929264,16000,5 years,8.18,B,B1,<5 Years,OWN,45000.0,Not Verified,credit_card,SC,18.75,0.0,0.0,10632,30.0,515.92,INDIVIDUAL,22.0,196673.0,25600.0,0
40871044,5875,3 years,14.99,C,C5,<5 Years,RENT,52000.0,Not Verified,debt_consolidation,AZ,16.8,0.0,0.0,2505,16.0,758.89,INDIVIDUAL,52.0,31625.0,5800.0,0
71368613,12000,3 years,6.89,A,A3,<5 Years,RENT,89700.0,Source Verified,credit_card,MA,9.28,0.0,0.0,17637,20.0,64.31,INDIVIDUAL,4.0,25899.0,34800.0,0
5483478,28000,3 years,7.62,A,A3,10+ years,MORTGAGE,180000.0,Verified,debt_consolidation,NY,17.25,0.0,0.0,11269,36.0,3323.34,INDIVIDUAL,130.0,711112.0,81500.0,1
45260995,9000,3 years,11.53,B,B5,<5 Years,OWN,51105.0,Source Verified,debt_consolidation,VA,21.07,0.0,0.0,9261,14.0,759.86,INDIVIDUAL,44.0,32057.0,10000.0,0
43876724,6500,3 years,7.89,A,A5,6-10 years,RENT,50000.0,Not Verified,debt_consolidation,CA,25.42,0.0,0.0,6582,28.0,391.83,INDIVIDUAL,48.0,13859.0,26200.0,0
9408212,12000,3 years,15.61,C,C3,<5 Years,RENT,46000.0,Not Verified,debt_consolidation,AZ,28.07,0.0,1.0,10900,14.0,2568.26,INDIVIDUAL,96.0,44308.0,21200.0,0
23693242,18000,3 years,10.15,B,B2,<5 Years,MORTGAGE,85000.0,Not Verified,debt_consolidation,OR,15.49,0.0,0.0,16299,31.0,1480.69,INDIVIDUAL,48.0,545788.0,24700.0,1
53955516,8000,3 years,12.69,C,C2,6-10 years,MORTGAGE,48000.0,Source Verified,credit_card,IL,18.88,0.0,0.0,9302,10.0,545.02,INDIVIDUAL,31.0,114224.0,14600.0,0
22741206,16000,5 years,10.15,B,B2,<5 Years,RENT,45000.0,Verified,credit_card,RI,22.83,0.0,1.0,7400,25.0,2157.26,INDIVIDUAL,78.0,19933.0,17300.0,0
34702471,10000,3 years,12.49,B,B5,<5 Years,RENT,52715.0,Source Verified,debt_consolidation,TX,29.99,0.0,0.0,24994,25.0,1222.64,INDIVIDUAL,61.0,88165.0,25400.0,0
53816339,20000,3 years,9.99,B,B3,10+ years,MORTGAGE,50000.0,Source Verified,credit_card,NV,29.14,1.0,0.0,7023,32.0,979.16,INDIVIDUAL,31.0,133341.0,22200.0,1
28460302,10500,3 years,14.49,C,C4,10+ years,RENT,67000.0,Not Verified,debt_consolidation,NJ,28.34,0.0,0.0,39633,14.0,1668.76,INDIVIDUAL,70.0,69136.0,45900.0,0
46726015,10000,5 years,9.99,B,B3,6-10 years,RENT,53000.0,Source Verified,credit_card,WI,18.14,0.0,0.0,7352,24.0,771.92,INDIVIDUAL,44.0,29033.0,16900.0,0
43337792,15000,5 years,12.39,C,C1,<5 Years,MORTGAGE,65000.0,Source Verified,debt_consolidation,FL,16.88,0.0,0.0,14441,22.0,1586.82,INDIVIDUAL,48.0,181898.0,19700.0,0
64657114,20975,3 years,18.55,E,E2,10+ years,MORTGAGE,93000.0,Source Verified,debt_consolidation,NV,20.12,0.0,1.0,5398,24.0,1234.11,INDIVIDUAL,17.0,285135.0,19300.0,0
11930670,27050,5 years,23.7,F,F1,<5 Years,RENT,72000.0,Verified,debt_consolidation,WA,22.03,2.0,0.0,7415,46.0,8027.54,INDIVIDUAL,74.0,111136.0,16300.0,1
67689563,15000,3 years,6.89,A,A3,<5 Years,MORTGAGE,110000.0,Verified,other,CA,27.8,0.0,0.0,28668,24.0,152.87,INDIVIDUAL,9.0,256990.0,59400.0,0
51330829,7200,3 years,10.99,B,B4,10+ years,MORTGAGE,54000.0,Not Verified,home_improvement,GA,15.62,0.0,0.0,2942,39.0,478.78,INDIVIDUAL,35.0,107447.0,11900.0,0
49894335,35000,3 years,9.99,B,B3,<5 Years,OWN,120000.0,Not Verified,debt_consolidation,PA,13.32,0.0,0.0,27342,34.0,2113.0,INDIVIDUAL,35.0,177008.0,51300.0,0
28752251,5000,3 years,11.67,B,B4,6-10 years,MORTGAGE,50000.0,Verified,other,FL,21.51,0.0,1.0,20143,13.0,635.47,INDIVIDUAL,70.0,82135.0,23300.0,0
64905402,2750,3 years,12.29,C,C1,10+ years,MORTGAGE,25000.0,Not Verified,other,MI,38.74,0.0,0.0,12256,24.0,78.77,INDIVIDUAL,13.0,22307.0,32600.0,0
41342992,30000,5 years,11.44,B,B4,6-10 years,MORTGAGE,113000.0,Verified,other,IL,19.05,0.0,0.0,26136,33.0,3170.7,INDIVIDUAL,52.0,82385.0,82000.0,0
11059131,20000,5 years,16.2,C,C4,<5 Years,RENT,64290.72,Verified,credit_card,NY,7.96,1.0,0.0,5897,21.0,5579.27,INDIVIDUAL,104.0,88478.0,15100.0,0
41262186,12000,5 years,15.59,D,D1,<5 Years,MORTGAGE,57770.0,Source Verified,home_improvement,NC,10.74,1.0,0.0,1436,13.0,1741.01,INDIVIDUAL,52.0,150981.0,5600.0,0
42516901,16800,3 years,15.59,D,D1,6-10 years,MORTGAGE,42000.0,Source Verified,debt_consolidation,TX,33.74,0.0,0.0,7263,14.0,1345.57,INDIVIDUAL,30.0,44000.0,12200.0,1
69645397,16000,3 years,6.24,A,A2,<5 Years,RENT,60000.0,Not Verified,debt_consolidation,CA,17.08,0.0,0.0,7757,18.0,142.8,INDIVIDUAL,9.0,11209.0,22400.0,0
2547200,7800,3 years,8.9,A,A5,<5 Years,RENT,40000.0,Not Verified,credit_card,NH,26.73,0.0,0.0,9638,27.0,1116.28,INDIVIDUAL,156.0,30556.0,14300.0,1
3637735,21000,3 years,14.33,C,C1,<5 Years,RENT,50000.0,Verified,credit_card,NJ,27.38,1.0,0.0,18599,42.0,3387.87,INDIVIDUAL,104.0,49965.0,28400.0,1
3411287,20000,3 years,7.9,A,A4,<5 Years,RENT,54000.0,Verified,debt_consolidation,OR,21.02,0.0,0.0,10314,13.0,2111.16,INDIVIDUAL,96.0,51951.0,18500.0,0
60898856,7800,3 years,14.65,C,C5,6-10 years,RENT,23000.0,Verified,debt_consolidation,AZ,28.34,0.0,0.0,8887,7.0,448.29,INDIVIDUAL,22.0,11131.0,8800.0,0
15279089,10000,3 years,12.99,B,B5,6-10 years,RENT,32500.0,Source Verified,debt_consolidation,NY,10.08,0.0,0.0,9783,9.0,1218.64,INDIVIDUAL,56.0,9783.0,12200.0,1
72108158,15000,5 years,13.67,C,C4,6-10 years,MORTGAGE,96000.0,Verified,debt_consolidation,FL,25.94,0.0,0.0,16069,32.0,159.48,INDIVIDUAL,4.0,240295.0,18500.0,0
16662728,6425,3 years,12.49,B,B4,<5 Years,MORTGAGE,52000.0,Verified,debt_consolidation,CA,29.03,0.0,0.0,6006,31.0,318.8,INDIVIDUAL,22.0,250476.0,9400.0,1
67689838,26200,5 years,25.78,F,F5,10+ years,RENT,72000.0,Verified,debt_consolidation,CA,25.35,0.0,0.0,25280,39.0,394.01,INDIVIDUAL,4.0,52235.0,38600.0,1
67496784,11000,5 years,12.69,C,C2,10+ years,MORTGAGE,45000.0,Verified,debt_consolidation,MO,17.95,1.0,0.0,7689,23.0,215.74,INDIVIDUAL,9.0,69991.0,10500.0,0
72117711,7000,3 years,10.64,B,B4,<5 Years,OWN,40000.0,Not Verified,debt_consolidation,NE,8.79,0.0,0.0,7142,20.0,53.79,INDIVIDUAL,4.0,7142.0,20600.0,0
10028067,17400,5 years,17.76,D,D1,<5 Years,RENT,68000.0,Verified,debt_consolidation,PA,26.61,0.0,0.0,19991,25.0,512.26,INDIVIDUAL,13.0,51118.0,27900.0,0
70671258,11000,5 years,13.67,C,C4,10+ years,MORTGAGE,51000.0,Source Verified,debt_consolidation,NY,12.59,0.0,2.0,9259,18.0,116.96,INDIVIDUAL,9.0,64011.0,13600.0,0
11039352,19575,5 years,23.4,E,E5,10+ years,RENT,44000.0,Verified,debt_consolidation,TX,33.61,2.0,0.0,11383,36.0,7863.61,INDIVIDUAL,100.0,80443.0,12100.0,1
9667833,15000,3 years,12.99,B,B4,<5 Years,RENT,65000.0,Not Verified,debt_consolidation,KY,13.16,1.0,0.0,10224,22.0,1580.63,INDIVIDUAL,57.0,36604.0,11100.0,1
72277485,15000,3 years,9.76,B,B3,<5 Years,RENT,55000.0,Source Verified,debt_consolidation,CA,26.01,0.0,0.0,11574,19.0,113.87,INDIVIDUAL,4.0,34622.0,27000.0,0
33669426,14400,5 years,13.98,C,C3,10+ years,MORTGAGE,95000.0,Not Verified,debt_consolidation,PA,23.41,1.0,0.0,14142,40.0,1263.89,INDIVIDUAL,35.0,212243.0,43000.0,0
64846142,23000,3 years,5.32,A,A1,10+ years,RENT,130000.0,Not Verified,credit_card,CO,12.09,0.0,0.0,47976,49.0,325.22,INDIVIDUAL,13.0,71568.0,213000.0,0
48881947,12300,3 years,9.17,B,B2,10+ years,MORTGAGE,62000.0,Verified,debt_consolidation,TX,24.34,0.0,0.0,20002,14.0,756.17,INDIVIDUAL,39.0,164361.0,25400.0,0
36945201,16000,3 years,7.49,A,A4,<5 Years,MORTGAGE,100000.0,Not Verified,credit_card,KY,13.57,0.0,0.0,9750,33.0,809.43,INDIVIDUAL,39.0,198178.0,18500.0,1
24717652,12000,3 years,7.69,A,A4,<5 Years,RENT,70000.0,Not Verified,debt_consolidation,FL,2.02,0.0,0.0,7014,25.0,1039.58,INDIVIDUAL,74.0,330094.0,13000.0,0
15389570,6000,3 years,12.49,B,B4,<5 Years,RENT,48000.0,Source Verified,credit_card,TX,21.2,0.0,1.0,8301,19.0,512.24,INDIVIDUAL,39.0,24992.0,9800.0,1
47092647,35000,5 years,12.69,C,C2,<5 Years,MORTGAGE,100000.0,Verified,credit_card,NJ,15.8,0.0,0.0,21497,38.0,3142.27,INDIVIDUAL,39.0,405946.0,41300.0,0
23823849,18275,5 years,16.99,D,D3,<5 Years,RENT,70000.0,Verified,debt_consolidation,MI,33.0,0.0,0.0,18747,39.0,4200.5,INDIVIDUAL,78.0,90866.0,38000.0,0
43797003,7625,3 years,16.99,D,D3,,RENT,52000.0,Source Verified,debt_consolidation,NY,6.58,0.0,0.0,4920,8.0,594.69,INDIVIDUAL,21.0,6454.0,6500.0,1
72238088,2650,3 years,10.64,B,B4,<5 Years,MORTGAGE,48500.0,Source Verified,debt_consolidation,PA,18.04,0.0,0.0,4534,20.0,0.0,INDIVIDUAL,,122513.0,9100.0,0
35855224,16150,5 years,17.86,D,D5,<5 Years,MORTGAGE,54000.0,Verified,debt_consolidation,AK,10.44,0.0,0.0,20644,12.0,1521.61,INDIVIDUAL,26.0,20644.0,20800.0,1
6506769,18000,3 years,20.5,E,E1,<5 Years,MORTGAGE,100000.0,Source Verified,debt_consolidation,IN,20.64,1.0,1.0,167376,26.0,5541.01,INDIVIDUAL,109.0,179480.0,170400.0,0
71545824,15000,5 years,13.67,C,C4,10+ years,MORTGAGE,58000.0,Source Verified,debt_consolidation,PA,8.69,3.0,0.0,11361,14.0,148.09,INDIVIDUAL,4.0,186516.0,13200.0,0
43238975,35000,5 years,18.25,E,E1,10+ years,MORTGAGE,120000.0,Source Verified,debt_consolidation,IL,20.09,0.0,0.0,26639,26.0,5456.17,INDIVIDUAL,48.0,60173.0,38500.0,0
9197862,6000,3 years,7.62,A,A3,6-10 years,MORTGAGE,32000.0,Verified,credit_card,NM,6.23,0.0,0.0,7409,33.0,111.24,INDIVIDUAL,13.0,209366.0,32500.0,1
48992162,14400,5 years,24.5,F,F3,6-10 years,RENT,48000.0,Source Verified,debt_consolidation,CA,35.85,0.0,1.0,13942,40.0,2530.44,INDIVIDUAL,39.0,66452.0,28200.0,0
66620473,20000,5 years,8.18,B,B1,10+ years,RENT,150000.0,Source Verified,debt_consolidation,MI,8.77,0.0,1.0,14157,17.0,385.27,INDIVIDUAL,13.0,21371.0,33400.0,0
60304882,10000,3 years,7.89,A,A5,<5 Years,MORTGAGE,35000.0,Not Verified,debt_consolidation,OH,14.71,0.0,0.0,9346,13.0,308.02,INDIVIDUAL,26.0,150537.0,23500.0,0
